t,mode,armed,roll,pitch,yaw,thrust_pct,z,tilt,policy_thrust_pct,vbat
26.600,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.776,0.0,0.0,3.70
26.625,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.742,0.0,0.0,3.70
26.650,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.742,0.0,0.0,3.70
26.675,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.742,0.0,0.0,3.70
26.697,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.742,0.0,0.0,3.70
26.722,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.791,0.0,0.0,3.70
26.744,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.791,0.0,0.0,3.70
26.769,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.791,0.0,0.0,3.70
26.796,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.791,0.0,0.0,3.70
26.817,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.791,0.0,0.0,3.70
26.841,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.791,0.0,0.0,3.70
26.866,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.791,0.0,0.0,3.70
26.890,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.791,0.0,0.0,3.70
26.914,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
26.936,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
26.958,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
26.980,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
27.003,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
27.026,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
27.048,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
27.071,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
27.096,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.950,0.0,0.0,3.70
27.118,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.897,0.0,0.0,3.70
27.141,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.906,0.0,0.0,3.70
27.166,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.906,0.0,0.0,3.70
27.188,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.906,0.0,0.0,3.70
27.208,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.906,0.0,0.0,3.70
27.232,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.974,0.0,0.0,3.70
27.257,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.974,0.0,0.0,3.70
27.280,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.974,0.0,0.0,3.70
27.304,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.974,0.0,0.0,3.70
27.325,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.974,0.0,0.0,3.70
27.350,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.974,0.0,0.0,3.70
27.375,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.974,0.0,0.0,3.70
27.400,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.974,0.0,0.0,3.70
27.425,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.447,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.472,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.497,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.522,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.544,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.566,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.588,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.609,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.957,0.0,0.0,3.70
27.634,STOCK (your sticks),0,0.0,0.0,0.0,0.0,52.000,0.0,0.0,3.70
27.659,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.992,0.0,0.0,3.70
27.682,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.992,0.0,0.0,3.70
27.706,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.992,0.0,0.0,3.70
27.726,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.992,0.0,0.0,3.70
27.751,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.776,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.799,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.821,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.842,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.867,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.889,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.911,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.936,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
27.957,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.912,0.0,0.0,3.70
27.977,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.912,0.0,0.0,3.70
27.999,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.912,0.0,0.0,3.70
28.024,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.912,0.0,0.0,3.70
28.045,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.912,0.0,0.0,3.70
28.066,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.912,0.0,0.0,3.70
28.091,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.912,0.0,0.0,3.70
28.116,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.912,0.0,0.0,3.70
28.138,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.898,0.0,0.0,3.70
28.163,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.898,0.0,0.0,3.70
28.188,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.898,0.0,0.0,3.70
28.212,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.898,0.0,0.0,3.70
28.234,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.898,0.0,0.0,3.70
28.258,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
28.283,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
28.308,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
28.333,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
28.358,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
28.383,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
28.407,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
28.427,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.963,0.0,0.0,3.70
28.448,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.468,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.491,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.512,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.537,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.558,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.583,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.608,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.633,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.949,0.0,0.0,3.70
28.657,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.805,0.0,0.0,3.70
28.680,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.790,0.0,0.0,3.70
28.702,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.790,0.0,0.0,3.70
28.726,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.790,0.0,0.0,3.70
28.749,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.790,0.0,0.0,3.70
28.774,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.799,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.821,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.843,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.868,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.891,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.916,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.939,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.960,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.725,0.0,0.0,3.70
28.982,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,3.70
29.005,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,3.70
29.025,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,3.70
29.049,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,3.70
29.074,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,3.70
29.099,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,3.70
29.124,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,3.70
29.145,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.779,0.0,0.0,3.70
29.168,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.748,0.0,0.0,3.70
29.193,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.739,0.0,0.0,3.70
29.218,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.739,0.0,0.0,3.70
29.242,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.739,0.0,0.0,3.70
29.267,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.739,0.0,0.0,3.70
29.292,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.696,0.0,0.0,3.70
29.316,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.696,0.0,0.0,3.70
29.339,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.696,0.0,0.0,3.70
29.360,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.696,0.0,0.0,3.70
29.385,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.696,0.0,0.0,3.70
29.408,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.696,0.0,0.0,3.70
29.430,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.696,0.0,0.0,3.70
29.452,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.696,0.0,0.0,3.70
29.475,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.500,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.523,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.548,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.573,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.596,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.616,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.641,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.666,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.722,0.0,0.0,3.70
29.691,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.661,0.0,0.0,3.70
29.714,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.657,0.0,0.0,3.70
29.738,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.657,0.0,0.0,3.70
29.758,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.657,0.0,0.0,3.70
29.783,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.657,0.0,0.0,3.70
29.807,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.697,0.0,0.0,3.70
29.832,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.697,0.0,0.0,3.70
29.857,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.697,0.0,0.0,3.70
29.882,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.697,0.0,0.0,3.70
29.905,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.697,0.0,0.0,3.70
29.930,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.697,0.0,0.0,3.70
29.955,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.697,0.0,0.0,3.70
29.980,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.697,0.0,0.0,3.70
30.005,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.026,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.047,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.071,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.094,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.118,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.142,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.163,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.183,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.655,0.0,0.0,3.70
30.204,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.623,0.0,0.0,3.70
30.225,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.250,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.275,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.299,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.324,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.349,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.374,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.399,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.424,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.444,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.469,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.494,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.514,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.539,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.564,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.589,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.614,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.634,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.659,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.684,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.709,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.733,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.758,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.782,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.807,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.832,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.857,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.882,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.907,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.931,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.956,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
30.977,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.000,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.024,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.049,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.074,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.099,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.124,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.149,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.173,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.198,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.223,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.247,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.270,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.293,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.316,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.341,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.366,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.391,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.416,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.438,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.458,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.479,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.504,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.525,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.550,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.575,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.600,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.625,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.650,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.674,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.699,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.720,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.742,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.766,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.791,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.816,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.841,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.866,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.891,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.915,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.936,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.960,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
31.985,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.010,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.035,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.058,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.083,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.107,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.131,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.156,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.177,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.202,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.226,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.251,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.275,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.299,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.324,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.349,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.374,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.397,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.422,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.447,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.472,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.493,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.516,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.541,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.566,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.591,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.616,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.641,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.666,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.688,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.709,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.734,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.758,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.782,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.808,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.833,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.858,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.879,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.904,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.925,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.950,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.974,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
32.999,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.021,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.042,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.066,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.091,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.116,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.141,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.166,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.191,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.216,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.241,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.266,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.289,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.310,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.331,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.356,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.376,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.399,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.424,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
33.449,STOCK (your sticks),0,0.0,0.0,0.0,0.0,51.627,0.0,0.0,3.70
