t,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,policy.abort_reason,policy.act0,policy.armed,policy.mode,policy.p_err,policy.thrust_units,policy.tilt_deg,policy.vbat,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,stateEstimate.z
9.305,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
9.306,,,,-12.573143005371094,25.073869705200195,,,,,,,,,,2.71710467338562,0.8875771164894104,-87.82687377929688,0.7344157099723816
9.307,-0.20018334686756134,0.12550875544548035,0.9670354723930359,,,8.50170612335205,,,,,,,,,,,,
9.404,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
9.406,,,,-19.735519409179688,81.72791290283203,,,,,,,,,,2.7192306518554688,0.8876872658729553,-87.2934341430664,0.7350237369537354
9.407,-0.3186400532722473,0.10129258781671524,0.9085263013839722,,,-4.076848030090332,,,,,,,,,,,,
9.504,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
9.506,,,,7.355228424072266,27.911325454711914,,,,,,,,,,2.7202420234680176,0.8888118267059326,-86.81036376953125,0.7328382730484009
9.507,-0.3142601549625397,0.10949363559484482,0.9431318044662476,,,-0.9624602794647217,,,,,,,,,,,,
9.605,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
9.606,,,,0.7451465725898743,12.596261978149414,,,,,,,,,,2.718160390853882,0.8864063620567322,-87.36961364746094,0.7334582805633545
9.607,-0.3793068826198578,0.07425504922866821,0.8938135504722595,,,-7.611963272094727,,,,,,,,,,,,
9.703,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
9.706,,,,2.578294277191162,48.412986755371094,,,,,,,,,,2.720339298248291,0.8850780725479126,-87.76410675048828,0.7337546944618225
9.707,-0.394660085439682,0.10380513966083527,0.9257278442382812,,,-12.720083236694336,,,,,,,,,,,,
9.803,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
9.806,,,,6.586669445037842,18.49484634399414,,,,,,,,,,2.7199885845184326,0.884878396987915,-88.18971252441406,0.7344233393669128
9.807,-0.4226619005203247,0.09237715601921082,0.8890158534049988,,,-4.5242695808410645,,,,,,,,,,,,
9.903,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
9.905,,,,14.677727699279785,32.38358688354492,,,,,,,,,,2.7205827236175537,0.8836262822151184,-88.56745147705078,0.7360159754753113
9.906,-0.47068023681640625,0.0713702067732811,0.8356168270111084,,,-10.388285636901855,,,,,,,,,,,,
10.003,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.005,,,,6.489637851715088,32.647274017333984,,,,,,,,,,2.722081422805786,0.8834444284439087,-88.61354064941406,0.7357069253921509
10.006,-0.518916130065918,0.0955154299736023,0.8745115995407104,,,-8.495952606201172,,,,,,,,,,,,
10.104,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.106,,,,3.568178415298462,23.666234970092773,,,,,,,,,,2.723538637161255,0.8835691809654236,-88.93016815185547,0.735988438129425
10.107,-0.5639360547065735,0.10563383251428604,0.780136227607727,,,-4.258828163146973,,,,,,,,,,,,
10.204,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.206,,,,18.182941436767578,10.126009941101074,,,,,,,,,,2.7262461185455322,0.8842270970344543,-89.88737487792969,0.7354741096496582
10.207,-0.6300632357597351,0.10462544113397598,0.7671065926551819,,,-18.467117309570312,,,,,,,,,,,,
10.303,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.305,,,,7.253861427307129,35.38036346435547,,,,,,,,,,2.719698905944824,0.8787356019020081,-90.66038513183594,0.7385915517807007
10.306,-0.6012343764305115,0.09831076115369797,0.7746047377586365,,,-1.4053350687026978,,,,,,,,,,,,
10.405,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.406,,,,-5.735121726989746,67.60755920410156,,,,,,,,,,2.7202534675598145,0.8771623373031616,-89.6730728149414,0.7391528487205505
10.407,-0.6696734428405762,0.13118618726730347,0.6885355114936829,,,10.302152633666992,,,,,,,,,,,,
10.504,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.505,,,,0.23075911402702332,9.794057846069336,,,,,,,,,,2.721251964569092,0.8773472905158997,-88.0599594116211,0.7388070225715637
10.506,-0.6846690773963928,0.11616519838571548,0.6879540085792542,,,0.33958250284194946,,,,,,,,,,,,
10.603,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.605,,,,11.260030746459961,-13.72040843963623,,,,,,,,,,2.723952531814575,0.8757403492927551,-89.26712036132812,0.7394146919250488
10.606,-0.7441944479942322,0.13607482612133026,0.6675031185150146,,,-10.70540714263916,,,,,,,,,,,,
10.703,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.705,,,,-20.073633193969727,-51.16839599609375,,,,,,,,,,2.7214460372924805,0.8778854608535767,-90.72048950195312,0.738786518573761
10.706,-0.6979482173919678,0.1188398003578186,0.6663093566894531,,,7.901276588439941,,,,,,,,,,,,
10.804,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.805,,,,-19.70896339416504,-37.31533432006836,,,,,,,,,,2.7189512252807617,0.8818733096122742,-91.66820526123047,0.7376379370689392
10.807,-0.5600453019142151,0.14556831121444702,0.8153894543647766,,,10.521410942077637,,,,,,,,,,,,
10.904,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
10.905,,,,-13.254902839660645,-32.65012741088867,,,,,,,,,,2.7182981967926025,0.8848959803581238,-90.75813293457031,0.7352433204650879
10.907,-0.524846613407135,0.09507223218679428,0.8595596551895142,,,6.136768341064453,,,,,,,,,,,,
11.003,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.005,,,,-11.923239707946777,-6.188560485839844,,,,,,,,,,2.7182865142822266,0.8877159953117371,-90.53021240234375,0.7334237098693848
11.006,-0.3856354355812073,0.08202288299798965,0.928063690662384,,,3.3859128952026367,,,,,,,,,,,,
11.104,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.105,,,,-5.0742878913879395,-3.3464889526367188,,,,,,,,,,2.7205140590667725,0.8892241716384888,-90.5568618774414,0.7316151261329651
11.106,-0.40109649300575256,0.04335213825106621,0.8881453275680542,,,-2.634263515472412,,,,,,,,,,,,
11.203,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.205,,,,-11.493813514709473,-3.210254669189453,,,,,,,,,,2.7231364250183105,0.8905876874923706,-90.2796859741211,0.7297797799110413
11.206,-0.48872753977775574,0.06939385086297989,0.8916569948196411,,,-3.1492788791656494,,,,,,,,,,,,
11.303,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.305,,,,-15.525355339050293,36.98187255859375,,,,,,,,,,2.7264163494110107,0.8923653364181519,-90.2090072631836,0.7273225784301758
11.306,-0.5099257826805115,0.03088567405939102,0.8223913311958313,,,-6.808394908905029,,,,,,,,,,,,
11.403,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.404,,,,0.9217792749404907,-2.8265531063079834,,,,,,,,,,2.7306673526763916,0.8936780691146851,-91.1999282836914,0.7248296737670898
11.405,-0.4902592897415161,0.0015156152658164501,0.8253647685050964,,,-1.3017995357513428,,,,,,,,,,,,
11.503,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.504,,,,-0.566567599773407,17.779224395751953,,,,,,,,,,2.7360522747039795,0.8950573205947876,-91.13954162597656,0.7225510478019714
11.506,-0.473815381526947,0.0005819521611556411,0.8866679668426514,,,1.186732292175293,,,,,,,,,,,,
11.603,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.605,,,,2.798884630203247,30.47940444946289,,,,,,,,,,2.7429065704345703,0.8962529301643372,-91.47435760498047,0.720980703830719
11.606,-0.490324467420578,-0.015394352376461029,0.9123260378837585,,,-3.922898054122925,,,,,,,,,,,,
11.703,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.704,,,,6.924226760864258,65.24637603759766,,,,,,,,,,2.7512218952178955,0.8971900939941406,-92.0594253540039,0.7200005054473877
11.706,-0.5849418044090271,0.0038444215897470713,0.7906808853149414,,,-8.766542434692383,,,,,,,,,,,,
11.802,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.804,,,,9.420448303222656,15.082808494567871,,,,,,,,,,2.7607340812683105,0.8984507322311401,-93.38429260253906,0.7181590795516968
11.805,-0.6276167631149292,-0.00254486920312047,0.7697296738624573,,,-11.101286888122559,,,,,,,,,,,,
11.903,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
11.905,,,,11.83730411529541,13.966741561889648,,,,,,,,,,2.7714946269989014,0.9002512097358704,-94.85944366455078,0.7149029970169067
11.906,-0.620870053768158,-0.009051407687366009,0.7654786705970764,,,-14.457281112670898,,,,,,,,,,,,
12.003,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.005,,,,1.2414071559906006,6.165241718292236,,,,,,,,,,2.7680282592773438,0.9132305979728699,-95.60885620117188,0.722009539604187
12.006,-0.694923460483551,0.025880247354507446,0.748095691204071,,,-1.6143988370895386,,,,,,,,,,,,
12.102,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.104,,,,2.073108196258545,2.7561564445495605,,,,,,,,,,2.764092445373535,0.9110863208770752,-95.25154876708984,0.7230764627456665
12.105,-0.6606553196907043,-0.0018708863062784076,0.7438992857933044,,,-2.2918059825897217,,,,,,,,,,,,
12.202,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.204,,,,0.695299506187439,3.9766414165496826,,,,,,,,,,2.7691586017608643,0.9141339659690857,-95.25077056884766,0.7212375402450562
12.205,-0.6563829779624939,-0.00029834991437382996,0.7356244921684265,,,-0.8231035470962524,,,,,,,,,,,,
12.302,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.304,,,,0.09522838145494461,-2.562490940093994,,,,,,,,,,2.7685890197753906,0.9138002991676331,-94.90949249267578,0.7214854955673218
12.305,-0.667558491230011,0.0037303054705262184,0.7302611470222473,,,0.12737363576889038,,,,,,,,,,,,
12.402,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.404,,,,-0.04972958192229271,-1.636245846748352,,,,,,,,,,2.7752737998962402,0.9182533621788025,-94.93844604492188,0.718244194984436
12.405,-0.6681803464889526,-0.0032984756398946047,0.7378976941108704,,,0.16744965314865112,,,,,,,,,,,,
12.502,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.503,,,,0.05097508057951927,-4.155454158782959,,,,,,,,,,2.782254934310913,0.9231812953948975,-94.92937469482422,0.7144447565078735
12.505,-0.6713041067123413,0.004143074154853821,0.733112096786499,,,0.04634229838848114,,,,,,,,,,,,
12.603,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.604,,,,0.2909531593322754,-0.2749634385108948,,,,,,,,,,2.7950639724731445,0.9293241500854492,-94.85865783691406,0.7137782573699951
12.605,-0.6652142405509949,-0.004519682843238115,0.7447576522827148,,,0.14561936259269714,,,,,,,,,,,,
12.702,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.703,,,,-0.16148996353149414,5.208950519561768,,,,,,,,,,2.802597761154175,0.9339226484298706,-94.76649475097656,0.7116512656211853
12.705,-0.6699101328849792,0.0038745722267776728,0.7477868795394897,,,0.0690101757645607,,,,,,,,,,,,
12.802,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.803,,,,-0.3622034192085266,0.37399041652679443,,,,,,,,,,2.8123576641082764,0.939764142036438,-94.72953796386719,0.7088025212287903
12.805,-0.6695089340209961,0.005886003375053406,0.7473436594009399,,,0.3176000416278839,,,,,,,,,,,,
12.902,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
12.903,,,,-0.1513625532388687,-0.2974627614021301,,,,,,,,,,2.8209235668182373,0.9453185796737671,-94.72530364990234,0.7049429416656494
12.904,-0.6791935563087463,0.006910204421728849,0.7296459674835205,,,-0.08372990787029266,,,,,,,,,,,,
13.001,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.003,,,,-0.23547668755054474,2.6725499629974365,,,,,,,,,,2.831692934036255,0.9512246251106262,-94.62922668457031,0.7025203108787537
13.004,-0.684441864490509,0.004896910395473242,0.7098761796951294,,,-0.2972758412361145,,,,,,,,,,,,
13.102,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.104,,,,0.3659203052520752,7.7851386070251465,,,,,,,,,,2.843539237976074,0.9578395485877991,-94.59723663330078,0.6995773911476135
13.105,-0.690049946308136,0.0022310952190309763,0.7060742378234863,,,-0.1274995058774948,,,,,,,,,,,,
13.201,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.203,,,,-0.10016253590583801,0.4295612573623657,,,,,,,,,,2.853311061859131,0.9643199443817139,-94.5873794555664,0.6950041651725769
13.204,-0.6889922618865967,0.004430836532264948,0.7083444595336914,,,0.11596065759658813,,,,,,,,,,,,
13.302,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.303,,,,-0.003022479359060526,2.496040105819702,,,,,,,,,,2.8701531887054443,0.9733558893203735,-94.53868103027344,0.6920111775398254
13.305,-0.6905937194824219,0.0046899588778615,0.7095134854316711,,,0.20186322927474976,,,,,,,,,,,,
13.401,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.403,,,,0.009139196947216988,2.599726676940918,,,,,,,,,,2.881091594696045,0.9804372191429138,-94.53705596923828,0.687227189540863
13.404,-0.6894282102584839,0.0017506466247141361,0.7258889079093933,,,0.13150270283222198,,,,,,,,,,,,
13.501,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.503,,,,-0.188476100564003,-0.6013234257698059,,,,,,,,,,2.894845485687256,0.9884352684020996,-94.49103546142578,0.6841208338737488
13.504,-0.6938816905021667,0.0064001064747571945,0.7166367769241333,,,0.16593581438064575,,,,,,,,,,,,
13.602,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.603,,,,0.32336801290512085,-0.8937203884124756,,,,,,,,,,2.9064393043518066,0.9962182641029358,-94.50019073486328,0.6789286136627197
13.604,-0.6907589435577393,0.0016618474619463086,0.7024703025817871,,,0.12987279891967773,,,,,,,,,,,,
13.701,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.703,,,,0.14099261164665222,-4.628722667694092,,,,,,,,,,2.918269157409668,1.0045642852783203,-94.50828552246094,0.6730692982673645
13.704,-0.688956618309021,0.0018805639119818807,0.715879499912262,,,-0.06727061420679092,,,,,,,,,,,,
13.802,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.803,,,,-0.3171927332878113,-0.7249391674995422,,,,,,,,,,2.9304563999176025,1.0134409666061401,-94.5107650756836,0.6665821075439453
13.804,-0.690360963344574,-0.000847179617267102,0.7130048871040344,,,0.14374126493930817,,,,,,,,,,,,
13.901,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
13.903,,,,0.09379903227090836,-0.6714842319488525,,,,,,,,,,2.9415040016174316,1.0217483043670654,-94.50880432128906,0.6603309512138367
13.904,-0.6896301507949829,0.0017163411248475313,0.7191399931907654,,,-0.29194211959838867,,,,,,,,,,,,
14.001,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.003,,,,-0.2520798444747925,0.625322163105011,,,,,,,,,,2.989359140396118,1.0441124439239502,-94.51405334472656,0.6576753258705139
14.004,-0.6910779476165771,0.002359994687139988,0.7182583212852478,,,0.011474146507680416,,,,,,,,,,,,
14.102,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.103,,,,0.3727003037929535,0.008333053439855576,,,,,,,,,,3.005194664001465,1.0542736053466797,-94.51385498046875,0.6514259576797485
14.104,-0.692601203918457,0.0010476596653461456,0.712965726852417,,,-0.04933568090200424,,,,,,,,,,,,
14.201,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.202,,,,-0.060697268694639206,0.14576280117034912,,,,,,,,,,3.0246899127960205,1.064797043800354,-94.48038482666016,0.647849977016449
14.204,-0.6974184513092041,0.0020505841821432114,0.7171173095703125,,,0.33455294370651245,,,,,,,,,,,,
14.301,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.303,,,,-0.036072809249162674,-0.6693716645240784,,,,,,,,,,3.0417158603668213,1.0755929946899414,-94.47781372070312,0.6411380767822266
14.304,-0.692806601524353,0.0031356702093034983,0.7212277054786682,,,-0.061835985630750656,,,,,,,,,,,,
14.401,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.402,,,,-0.35139280557632446,0.23531751334667206,,,,,,,,,,3.0591626167297363,1.0866745710372925,-94.48426055908203,0.633956253528595
14.404,-0.6993521451950073,0.0006997316959314048,0.7038480043411255,,,0.277351975440979,,,,,,,,,,,,
14.501,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.502,,,,0.08408118784427643,-4.493250846862793,,,,,,,,,,3.0905988216400146,1.1039161682128906,-94.4597396850586,0.6288209557533264
14.504,-0.6967937350273132,0.0024155520368367434,0.708307683467865,,,0.05709297955036163,,,,,,,,,,,,
14.601,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.603,,,,-0.010759422555565834,3.203568458557129,,,,,,,,,,3.1102488040924072,1.116132378578186,-94.4623794555664,0.6213801503181458
14.604,-0.6957208514213562,0.0008552174549549818,0.6997124552726746,,,0.005014027934521437,,,,,,,,,,,,
14.701,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.702,,,,0.043792638927698135,0.9970219731330872,,,,,,,,,,3.130220413208008,1.128669023513794,-94.46553039550781,0.6135120391845703
14.704,-0.6965232491493225,0.0009981830371543765,0.7113220691680908,,,-0.0722486823797226,,,,,,,,,,,,
14.800,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.802,,,,0.20268207788467407,-1.5814543962478638,,,,,,,,,,3.1507256031036377,1.141625165939331,-94.46884155273438,0.6050235033035278
14.803,-0.6982132196426392,0.0024379780516028404,0.6967595815658569,,,0.10797369480133057,,,,,,,,,,,,
14.900,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
14.902,,,,0.0421798899769783,2.2774300575256348,,,,,,,,,,3.171717405319214,1.1550389528274536,-94.46529388427734,0.5958637595176697
14.904,-0.6986130475997925,0.0048394519835710526,0.7016313076019287,,,-0.05220229923725128,,,,,,,,,,,,
15.001,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.002,,,,-0.17298391461372375,6.531919956207275,,,,,,,,,,3.2048051357269287,1.1716076135635376,-94.43976593017578,0.5976024866104126
15.003,-0.6992591619491577,0.003714847145602107,0.7107945084571838,,,0.05956380441784859,,,,,,,,,,,,
15.100,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.102,,,,-0.19434751570224762,5.55061149597168,,,,,,,,,,3.2283945083618164,1.1859451532363892,-94.43280792236328,0.5894364714622498
15.103,-0.6996065378189087,0.00166810501832515,0.7053952813148499,,,0.12601351737976074,,,,,,,,,,,,
15.200,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.202,,,,-0.6974258422851562,-3.5254249572753906,,,,,,,,,,3.239356279373169,1.1920770406723022,-94.37345886230469,0.5872071385383606
15.203,-0.7005021572113037,0.003765743225812912,0.6972455978393555,,,0.3154885172843933,,,,,,,,,,,,
15.300,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.301,,,,0.062100209295749664,3.0165858268737793,,,,,,,,,,3.2637431621551514,1.2069545984268188,-94.3648910522461,0.5785799026489258
15.303,-0.7036024332046509,0.004346189089119434,0.7054790258407593,,,-0.17616550624370575,,,,,,,,,,,,
15.400,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.402,,,,0.022216925397515297,-1.0638545751571655,,,,,,,,,,3.288982391357422,1.2224090099334717,-94.36005401611328,0.5691957473754883
15.403,-0.7052280902862549,0.002496755216270685,0.6935757398605347,,,0.07014788687229156,,,,,,,,,,,,
15.500,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.501,,,,0.018833572044968605,1.010749101638794,,,,,,,,,,3.3145666122436523,1.238218069076538,-94.3648910522461,0.5592252612113953
15.502,-0.7048074007034302,0.0026712859980762005,0.6982502341270447,,,-0.09095058590173721,,,,,,,,,,,,
15.600,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.602,,,,1.3644622564315796,2.1098415851593018,,,,,,,,,,3.340737819671631,1.254475474357605,-94.37252044677734,0.5486319065093994
15.603,-0.721642792224884,0.01854572631418705,0.7100683450698853,,,-2.2880358695983887,,,,,,,,,,,,
15.700,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.701,,,,-0.4405365586280823,1.050628423690796,,,,,,,,,,3.367525100708008,1.2713559865951538,-94.65742492675781,0.5373834371566772
15.703,-0.7073564529418945,0.0009172858553938568,0.6958835124969482,,,0.32641780376434326,,,,,,,,,,,,
15.800,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.801,,,,-0.14305147528648376,-3.5623385906219482,,,,,,,,,,3.3951237201690674,1.2888789176940918,-94.65103912353516,0.5252568125724792
15.802,-0.7038540840148926,0.0015277961501851678,0.7058022618293762,,,0.19243863224983215,,,,,,,,,,,,
15.900,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
15.901,,,,-0.24067707359790802,-1.640347957611084,,,,,,,,,,3.4230074882507324,1.3067352771759033,-94.64466857910156,0.5125430822372437
15.903,-0.7019343376159668,0.0015053710667416453,0.7085720300674438,,,0.17252188920974731,,,,,,,,,,,,
15.999,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.001,,,,-0.0675777867436409,0.6315762400627136,,,,,,,,,,3.4514214992523193,1.3250036239624023,-94.63069915771484,0.49925893545150757
16.002,-0.7024845480918884,0.0028460335452109575,0.7018100023269653,,,-0.1536475270986557,,,,,,,,,,,,
16.100,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.101,,,,-0.3736329674720764,-1.0554314851760864,,,,,,,,,,3.4804470539093018,1.3436813354492188,-94.62516021728516,0.4853537082672119
16.103,-0.7028049826622009,0.0033619804307818413,0.6943181157112122,,,0.1824277937412262,,,,,,,,,,,,
16.200,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.201,,,,-1.1808485984802246,0.5862584710121155,,,,,,,,,,3.510404586791992,1.3629802465438843,-94.62517547607422,0.4706882834434509
16.203,-0.7096831798553467,-0.0014804500387981534,0.6883962750434875,,,1.1127454042434692,,,,,,,,,,,,
16.300,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.301,,,,-0.6311850547790527,-0.6675825119018555,,,,,,,,,,3.5406317710876465,1.3825653791427612,-94.58343505859375,0.4554523229598999
16.302,-0.7045990228652954,0.007368332706391811,0.712443470954895,,,0.4768173098564148,,,,,,,,,,,,
16.399,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.401,,,,-1.0370306968688965,0.9463250637054443,,,,,,,,,,3.5714426040649414,1.4025700092315674,-94.56672668457031,0.43960052728652954
16.402,-0.7071939706802368,-0.004959572106599808,0.6951541304588318,,,1.0394574403762817,,,,,,,,,,,,
16.500,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.501,,,,0.015500778332352638,1.2127630710601807,,,,,,,,,,3.602750539779663,1.4230890274047852,-94.52239227294922,0.42305877804756165
16.502,-0.7068639397621155,0.0021551665849983692,0.6944246292114258,,,-0.01338532380759716,,,,,,,,,,,,
16.599,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.601,,,,-0.49794596433639526,-0.8596400022506714,,,,,,,,,,3.8297500610351562,1.5399523973464966,-94.51539611816406,0.41353321075439453
16.602,-0.7056682109832764,0.0035157990641891956,0.6883533000946045,,,0.42571815848350525,,,,,,,,,,,,
16.699,,,,,,,0,0.5261644124984741,0,0,0.09438859671354294,45786.28125,3.479921579360962,4.053958892822266,,,,
16.700,,,,0.11475925147533417,-5.8770318031311035,,,,,,,,,,3.8731071949005127,1.5662871599197388,-94.48173522949219,0.39809465408325195
16.702,-0.7028803825378418,0.001995580503717065,0.7059290409088135,,,0.23151351511478424,,,,,,,,,,,,
